FREQ_MHz	SENS_DB	SENS_VPERPA	SENS_V2CM2PERW	CAP_PF
9.1	-268.86	0.00000003608	0.0000195200	57.454
9.15	-268.92	0.00000003579	0.0000192200	57.443
9.2	-268.94	0.00000003575	0.0000191700	57.433
9.25	-268.96	0.00000003563	0.0000190400	57.423
9.3	-268.95	0.00000003569	0.0000191100	57.412
9.35	-268.96	0.00000003564	0.0000190500	57.402
9.4	-268.98	0.00000003554	0.0000189500	57.392
9.45	-268.98	0.00000003557	0.0000189800	57.382
9.5	-269	0.00000003548	0.0000188800	57.371
9.55	-269.01	0.00000003546	0.0000188600	57.361
9.6	-268.99	0.00000003554	0.0000189400	57.351
9.65	-269.01	0.00000003543	0.0000188300	57.341
9.7	-269.01	0.00000003546	0.0000188600	57.331
9.75	-268.96	0.00000003565	0.0000190600	57.32
9.8	-269	0.00000003550	0.0000189000	57.31
9.85	-268.96	0.00000003564	0.0000190500	57.3
9.9	-268.98	0.00000003555	0.0000189600	57.29
9.95	-268.96	0.00000003563	0.0000190400	57.28
10	-268.87	0.00000003603	0.0000194700	57.27
10.05	-268.79	0.00000003634	0.0000198100	57.26
10.1	-268.76	0.00000003647	0.0000199600	57.25
10.15	-268.75	0.00000003653	0.0000200200	57.24
10.2	-268.77	0.00000003645	0.0000199200	57.23
10.25	-268.75	0.00000003653	0.0000200100	57.22
10.3	-268.84	0.00000003616	0.0000196100	57.21
10.35	-268.84	0.00000003615	0.0000196000	57.2
10.4	-268.87	0.00000003603	0.0000194700	57.19
10.45	-268.92	0.00000003581	0.0000192400	57.18
10.5	-268.91	0.00000003583	0.0000192600	57.17
10.55	-268.93	0.00000003577	0.0000191900	57.16
10.6	-268.92	0.00000003580	0.0000192200	57.15
10.65	-268.92	0.00000003583	0.0000192500	57.14
10.7	-268.89	0.00000003591	0.0000193500	57.13
10.75	-268.88	0.00000003599	0.0000194300	57.12
10.8	-268.85	0.00000003608	0.0000195300	57.11
10.85	-268.84	0.00000003614	0.0000195900	57.1
10.9	-268.83	0.00000003619	0.0000196400	57.09
10.95	-268.8	0.00000003632	0.0000197900	57.08
11	-268.81	0.00000003627	0.0000197300	57.07
11.05	-268.85	0.00000003608	0.0000195300	57.06
11.1	-268.82	0.00000003621	0.0000196600	57.05
11.15	-268.8	0.00000003629	0.0000197600	57.04
11.2	-268.75	0.00000003650	0.0000199800	57.031
11.25	-268.8	0.00000003633	0.0000197900	57.021
11.3	-268.73	0.00000003660	0.0000200900	57.011
11.35	-268.69	0.00000003678	0.0000202900	57.001
11.4	-268.74	0.00000003657	0.0000200600	56.991
11.45	-268.74	0.00000003655	0.0000200400	56.981
11.5	-268.74	0.00000003657	0.0000200600	56.971
11.55	-268.73	0.00000003660	0.0000201000	56.961
11.6	-268.71	0.00000003668	0.0000201800	56.951
11.65	-268.69	0.00000003678	0.0000203000	56.941
11.7	-268.66	0.00000003688	0.0000204000	56.931
11.75	-268.64	0.00000003699	0.0000205200	56.922
11.8	-268.64	0.00000003700	0.0000205300	56.912
11.85	-268.65	0.00000003695	0.0000204800	56.902
11.9	-268.64	0.00000003697	0.0000205000	56.892
11.95	-268.71	0.00000003668	0.0000201800	56.882
12	-268.68	0.00000003682	0.0000203400	56.872
12.05	-268.72	0.00000003665	0.0000201500	56.862
12.1	-268.67	0.00000003684	0.0000203500	56.852
12.15	-268.62	0.00000003707	0.0000206200	56.842
12.2	-268.62	0.00000003708	0.0000206200	56.832
12.25	-268.67	0.00000003687	0.0000203900	56.822
12.3	-268.65	0.00000003694	0.0000204700	56.812
12.35	-268.57	0.00000003727	0.0000208300	56.802
12.4	-268.5	0.00000003758	0.0000211900	56.792
12.45	-268.45	0.00000003782	0.0000214500	56.782
12.5	-268.37	0.00000003814	0.0000218200	56.772
12.55	-268.39	0.00000003805	0.0000217200	56.762
